context:timestamp,org_abbr,sector,prov,municipality,status,context:location:latitude,context:location:longitude,m_code_str,m_code
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,MERCEDES,Planned,11.089,125.705,82616000,82616
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,SALCEDO,Planned,11.1593,125.628,82619000,82619
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,LAWAAN,Planned,11.2021,125.287,82612000,82612
4/24/2012 15:00,UNFPA,Protection,LEYTE,ALANGALANG,Planned,11.22,124.864,83702000,83702
4/24/2012 15:00,UNFPA,Protection,LEYTE,BABATNGON,Planned,11.388,124.895,83705000,83705
4/24/2012 15:00,UNFPA,Protection,LEYTE,KANANGA,Planned,11.169,124.564,83726000,83726
4/24/2012 15:00,UNFPA,Protection,LEYTE,ORMOC CITY,Planned,11.0552,124.636,83738000,83738
4/24/2012 15:00,UNFPA,Protection,LEYTE,DULAG,Planned,10.9633,125.008,83718000,83718
4/24/2012 15:00,UNFPA,Protection,LEYTE,PALO,Planned,11.1457,124.97,83739000,83739
4/24/2012 15:00,UNFPA,Protection,LEYTE,SAN ISIDRO,Planned,11.4245,124.356,83742000,83742
4/24/2012 15:00,UNFPA,Protection,LEYTE,TABANGO,Planned,11.3093,124.404,83745000,83745
4/24/2012 15:00,UNFPA,Protection,LEYTE,TACLOBAN CITY,Completed,11.2724,124.955,83747000,83747
4/24/2012 15:00,UNFPA,Protection,LEYTE,TOLOSA,Ongoing,11.0369,125.02,83749000,83749
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,BALANGKAYAN,Completed,11.4092,125.405,82603000,82603
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,CITY OF BORONGAN (Capital),Completed,11.5914,125.346,82604000,82604
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,GENERAL MACARTHUR,Ongoing,11.2674,125.507,82607000,82607
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,GIPORLOS,Completed,11.1271,125.475,82608000,82608
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,GIPORLOS,Ongoing,11.1271,125.475,82608000,82608
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,HERNANI,Completed,11.3267,125.592,82610000,82610
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,HERNANI,Ongoing,11.3267,125.592,82610000,82610
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,LAWAAN,Completed,11.2021,125.287,82612000,82612
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,LAWAAN,Ongoing,11.2021,125.287,82612000,82612
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,MERCEDES,Ongoing,11.089,125.705,82616000,82616
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,MERCEDES,Completed,11.089,125.705,82616000,82616
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,QUINAPONDAN,Ongoing,11.1896,125.477,82618000,82618
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,QUINAPONDAN,Completed,11.1896,125.477,82618000,82618
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,SALCEDO,Completed,11.1593,125.628,82619000,82619
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,SALCEDO,Ongoing,11.1593,125.628,82619000,82619
4/24/2012 15:00,UNFPA,Protection,LEYTE,ALANGALANG,Ongoing,11.22,124.864,83702000,83702
4/24/2012 15:00,UNFPA,Protection,LEYTE,ALANGALANG,Completed,11.22,124.864,83702000,83702
4/24/2012 15:00,UNFPA,Protection,LEYTE,CARIGARA,Ongoing,11.2368,124.693,83715000,83715
4/24/2012 15:00,UNFPA,Protection,LEYTE,CARIGARA,Planned,11.2368,124.693,83715000,83715
4/24/2012 15:00,UNFPA,Protection,LEYTE,DULAG,Completed,10.9633,125.008,83718000,83718
4/24/2012 15:00,UNFPA,Protection,LEYTE,JARO,Ongoing,11.162,124.766,83723000,83723
4/24/2012 15:00,UNFPA,Protection,LEYTE,JARO,Planned,11.162,124.766,83723000,83723
4/24/2012 15:00,UNFPA,Protection,LEYTE,KANANGA,Ongoing,11.169,124.564,83726000,83726
4/24/2012 15:00,UNFPA,Protection,LEYTE,KANANGA,Completed,11.169,124.564,83726000,83726
4/24/2012 15:00,UNFPA,Protection,LEYTE,ORMOC CITY,Ongoing,11.0552,124.636,83738000,83738
4/24/2012 15:00,UNFPA,Protection,LEYTE,ORMOC CITY,Completed,11.0552,124.636,83738000,83738
4/24/2012 15:00,UNFPA,Protection,LEYTE,PALO,Completed,11.1457,124.97,83739000,83739
4/24/2012 15:00,UNFPA,Protection,LEYTE,TANAUAN,Completed,11.0846,124.991,83748000,83748
4/24/2012 15:00,UNFPA,Protection,LEYTE,TOLOSA,Completed,11.0369,125.02,83749000,83749
4/24/2012 15:00,UNFPA,Protection,LEYTE,TACLOBAN CITY,Planned,11.2724,124.955,83747000,83747
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,BALANGKAYAN,Ongoing,11.4092,125.405,82603000,82603
4/24/2012 15:00,UNFPA,Protection,EASTERN SAMAR,BALANGIGA,Planned,11.2017,125.364,82602000,82602
4/24/2012 15:00,UNHCR,Protection,EASTERN SAMAR,GUIUAN,Completed,10.8515,125.737,82609000,82609
4/24/2012 15:00,UNHCR,Protection,LEYTE,ORMOC CITY,Completed,11.0552,124.636,83738000,83738
4/24/2012 15:00,UNHCR,Protection,CEBU,SANTA FE,Completed,11.2162,123.819,72244000,72244
4/24/2012 15:00,UNHCR,Protection,CEBU,MADRIDEJOS,Completed,11.2666,123.734,72228000,72228
4/24/2012 15:00,UNHCR,Protection,CEBU,BANTAYAN,Completed,11.1873,123.726,72209000,72209
4/24/2012 15:00,UNHCR,Protection,CEBU,CEBU CITY (Capital),Completed,10.3784,123.86,72217000,72217
4/24/2012 15:00,IOM,Protection,LEYTE,PALO,Completed,11.1457,124.97,83739000,83739
4/24/2012 15:00,CFSI,Protection,ANTIQUE,BARBAZA,Completed,11.2574,122.126,60602000,60602
4/24/2012 15:00,CFSI,Protection,ANTIQUE,BUGASONG,Completed,11.0964,122.135,60604000,60604
4/24/2012 15:00,CFSI,Protection,ANTIQUE,CULASI,Completed,11.4233,122.108,60606000,60606
4/24/2012 15:00,CFSI,Protection,ANTIQUE,LAUA-AN,Completed,11.1572,122.109,60609000,60609
4/24/2012 15:00,CFSI,Protection,ANTIQUE,TIBIAO,Completed,11.3118,122.084,60617000,60617
4/24/2012 15:00,CFSI,Protection,CAPIZ,TAPAZ,Completed,11.2582,122.422,61917000,61917
4/24/2012 15:00,CFSI,Protection,CAPIZ,DUMARAO,Completed,11.2486,122.76,61904000,61904
4/24/2012 15:00,CFSI,Protection,CAPIZ,ROXAS CITY (Capital),Completed,11.5568,122.746,61914000,61914
4/24/2012 15:00,CFSI,Protection,ILOILO,CITY OF PASSI,Completed,11.169,122.67,63035000,63035
4/24/2012 15:00,CFSI,Protection,AKLAN,NUMANCIA,Completed,11.7173,122.338,60416000,60416
4/24/2012 15:00,CFSI,Protection,EASTERN SAMAR,QUINAPONDAN,Completed,11.1896,125.477,82618000,82618
4/24/2012 15:00,CFSI,Protection,EASTERN SAMAR,GIPORLOS,Completed,11.1271,125.475,82608000,82608
4/24/2012 15:00,CFSI,Protection,EASTERN SAMAR,SALCEDO,Completed,11.1593,125.628,82619000,82619
4/24/2012 15:00,CFSI,Protection,EASTERN SAMAR,BALANGIGA,Completed,11.2017,125.364,82602000,82602
4/24/2012 15:00,CFSI,Protection,EASTERN SAMAR,GENERAL MACARTHUR,Completed,11.2674,125.507,82607000,82607
4/24/2012 15:00,CFSI,Protection,EASTERN SAMAR,HERNANI,Completed,11.3267,125.592,82610000,82610
4/24/2012 15:00,CFSI,Protection,LEYTE,PALOMPON,Completed,11.034,124.422,83740000,83740
4/24/2012 15:00,CFSI,Protection,LEYTE,ISABEL,Completed,10.9403,124.46,83722000,83722
4/24/2012 15:00,CFSI,Protection,LEYTE,CAPOOCAN,Completed,11.2501,124.604,83714000,83714
4/24/2012 15:00,PFI,Protection,CEBU,BANTAYAN,Ongoing,11.1873,123.726,72209000,72209
4/24/2012 15:00,UNHCR,Protection,CEBU,DAANBANTAYAN,Ongoing,11.227,124.023,72221000,72221
4/24/2012 15:00,PFI,Protection,CEBU,DAANBANTAYAN,Ongoing,11.227,124.023,72221000,72221
4/24/2012 15:00,PFI,Protection,CEBU,MEDELLIN,Ongoing,11.1409,123.977,72231000,72231
4/24/2012 15:00,PFI,Protection,CEBU,TABOGON,Ongoing,10.934,124,72248000,72248
4/24/2012 15:00,CFSI,Protection,CAPIZ,DUMARAO,Ongoing,11.2486,122.76,61904000,61904
4/24/2012 15:00,CFSI,Protection,CAPIZ,TAPAZ,Ongoing,11.2582,122.422,61917000,61917
4/24/2012 15:00,PNP,Protection,EASTERN SAMAR,GUIUAN,Ongoing,10.8515,125.737,82609000,82609
4/24/2012 15:00,PNP,Protection,LEYTE,TACLOBAN CITY,Ongoing,11.2724,124.955,83747000,83747
4/24/2012 15:00,UNHCR,Protection,EASTERN SAMAR,GUIUAN,Planned,10.8515,125.737,82609000,82609
4/24/2012 15:00,UNHCR,Protection,LEYTE,ORMOC CITY,Planned,11.0552,124.636,83738000,83738
4/24/2012 15:00,UNHCR,Protection,CEBU,SANTA FE,Planned,11.2162,123.819,72244000,72244
4/24/2012 15:00,UNHCR,Protection,CEBU,CITY OF BOGO,Completed,11.0234,123.996,72211000,72211
4/24/2012 15:00,UNHCR,Protection,CEBU,SAN FRANCISCO,Completed,10.6452,124.333,72242000,72242
4/24/2012 15:00,FARDEC,Protection,CEBU,DAANBANTAYAN,Ongoing,11.227,124.023,72221000,72221
4/24/2012 15:00,FARDEC,Protection,CEBU,MADRIDEJOS,Ongoing,11.2666,123.734,72228000,72228
4/24/2012 15:00,FARDEC,Protection,CEBU,SANTA FE,Completed,11.2162,123.819,72244000,72244
4/24/2012 15:00,FARDEC,Protection,CEBU,SANTA FE,Planned,11.2162,123.819,72244000,72244
4/24/2012 15:00,FARDEC,Protection,CEBU,BANTAYAN,Ongoing,11.1873,123.726,72209000,72209
4/24/2012 15:00,FARDEC,Protection,CEBU,CITY OF BOGO,Ongoing,11.0234,123.996,72211000,72211
4/24/2012 15:00,FARDEC,Protection,CEBU,PORO,Planned,10.6725,124.429,72238000,72238
4/24/2012 15:00,FARDEC,Protection,CEBU,SAN FRANCISCO,Planned,10.6452,124.333,72242000,72242
4/24/2012 15:00,FARDEC,Protection,CEBU,TUDELA,Planned,10.6611,124.48,72253000,72253
4/24/2012 15:00,FARDEC,Protection,CEBU,PILAR,Planned,10.7704,124.53,72236000,72236
4/24/2012 15:00,FARDEC,Protection,CEBU,SAN REMIGIO,Planned,10.9836,123.936,72243000,72243
4/24/2012 15:00,UNHCR,Protection,CAPIZ,ROXAS CITY (Capital),Completed,11.5568,122.746,61914000,61914
4/24/2012 15:00,OHCHR,Protection,CAPIZ,ROXAS CITY (Capital),Completed,11.5568,122.746,61914000,61914
4/24/2012 15:00,OHCHR,Protection,ILOILO,ESTANCIA,Completed,11.4523,123.135,63019000,63019
4/24/2012 15:00,MAGNA,Protection,CEBU,CEBU CITY (Capital),Completed,10.3784,123.86,72217000,72217
4/24/2012 15:00,MAGNA,Protection,CEBU,CEBU CITY (Capital),Ongoing,10.3784,123.86,72217000,72217
4/24/2012 15:00,FARDEC,Protection,CEBU,BANTAYAN,Planned,11.1873,123.726,72209000,72209
4/24/2012 15:00,UNHCR,Protection,LEYTE,ISABEL,Completed,10.9403,124.46,83722000,83722
4/24/2012 15:00,UNHCR,Protection,LEYTE,ORMOC CITY,Ongoing,11.0552,124.636,83738000,83738
4/24/2012 15:00,UNHCR,Protection,EASTERN SAMAR,SALCEDO,Completed,11.1593,125.628,82619000,82619
4/24/2012 15:00,UNHCR,Protection,EASTERN SAMAR,MERCEDES,Completed,11.089,125.705,82616000,82616
4/24/2012 15:00,UNHCR,Protection,EASTERN SAMAR,BALANGIGA,Completed,11.2017,125.364,82602000,82602
4/24/2012 15:00,UNHCR,Protection,EASTERN SAMAR,BALANGKAYAN,Completed,11.4092,125.405,82603000,82603
4/24/2012 15:00,UNHCR,Protection,EASTERN SAMAR,GENERAL MACARTHUR,Completed,11.2674,125.507,82607000,82607
4/24/2012 15:00,UNHCR,Protection,EASTERN SAMAR,GIPORLOS,Completed,11.1271,125.475,82608000,82608
4/24/2012 15:00,UNHCR,Protection,EASTERN SAMAR,GUIUAN,Ongoing,10.8515,125.737,82609000,82609
4/24/2012 15:00,UNHCR,Protection,EASTERN SAMAR,HERNANI,Completed,11.3267,125.592,82610000,82610
4/24/2012 15:00,UNHCR,Protection,EASTERN SAMAR,LAWAAN,Completed,11.2021,125.287,82612000,82612
4/24/2012 15:00,UNHCR,Protection,SAMAR (WESTERN SAMAR),MARABUT,Completed,11.2058,125.218,86010000,86010
4/24/2012 15:00,UNHCR,Protection,EASTERN SAMAR,QUINAPONDAN,Completed,11.1896,125.477,82618000,82618
4/24/2012 15:00,CFSI,Protection,AKLAN,LIBACAO,Completed,11.419,122.296,60409000,60409
4/24/2012 15:00,Other,Protection,CEBU,CEBU CITY (Capital),Completed,10.3784,123.86,72217000,72217
4/24/2012 15:00,Other,Protection,CEBU,BANTAYAN,Planned,11.1873,123.726,72209000,72209
4/24/2012 15:00,Other,Protection,CEBU,SANTA FE,Planned,11.2162,123.819,72244000,72244
4/24/2012 15:00,Other,Protection,CEBU,MADRIDEJOS,Planned,11.2666,123.734,72228000,72228
4/24/2012 15:00,Other,Protection,CEBU,CITY OF BOGO,Planned,11.0234,123.996,72211000,72211
4/24/2012 15:00,Other,Protection,CEBU,BORBON,Planned,10.8489,123.994,72213000,72213
4/24/2012 15:00,IOM,Protection,CEBU,DAANBANTAYAN,Planned,11.227,124.023,72221000,72221
4/24/2012 15:00,IOM,Protection,CEBU,TABUELAN,Planned,10.8464,123.911,72249000,72249
4/24/2012 15:00,IOM,Protection,CEBU,BANTAYAN,Completed,11.1873,123.726,72209000,72209
4/24/2012 15:00,IOM,Protection,CEBU,SANTA FE,Completed,11.2162,123.819,72244000,72244
4/24/2012 15:00,IOM,Protection,CEBU,CEBU CITY (Capital),Completed,10.3784,123.86,72217000,72217
4/24/2012 15:00,IOM,Protection,CEBU,MADRIDEJOS,Completed,11.2666,123.734,72228000,72228
4/24/2012 15:00,IOM,Protection,CEBU,DAANBANTAYAN,Completed,11.227,124.023,72221000,72221
4/24/2012 15:00,IOM,Protection,CEBU,TABUELAN,Completed,10.8464,123.911,72249000,72249
4/24/2012 15:00,IOM,Protection,CEBU,TUBURAN,Planned,10.716,123.87,72252000,72252
4/24/2012 15:00,CFSI,Protection,LEYTE,ALBUERA,Completed,10.9258,124.745,83703000,83703
4/24/2012 15:00,UNHCR,Protection,LEYTE,ALBUERA,Ongoing,10.9258,124.745,83703000,83703
4/24/2012 15:00,UNHCR,Protection,LEYTE,MATAG-OB,Completed,11.124,124.468,83733000,83733
4/24/2012 15:00,UNHCR,Protection,LEYTE,KANANGA,Completed,11.169,124.564,83726000,83726
4/24/2012 15:00,CFSI,Protection,LEYTE,KANANGA,Completed,11.169,124.564,83726000,83726
4/24/2012 15:00,CFSI,Protection,LEYTE,SAN ISIDRO,Completed,11.4245,124.356,83742000,83742
4/24/2012 15:00,UNHCR,Protection,BILIRAN,ALMERIA,Completed,11.6388,124.413,87801000,87801
4/24/2012 15:00,UNHCR,Protection,LEYTE,BATO,Ongoing,10.3321,124.839,83707000,83707
4/24/2012 15:00,UNHCR,Protection,LEYTE,ISABEL,Ongoing,10.9403,124.46,83722000,83722
4/24/2012 15:00,UNHCR,Protection,LEYTE,CALUBIAN,Ongoing,11.4843,124.364,83713000,83713
4/24/2012 15:00,CFSI,Protection,LEYTE,CALUBIAN,Ongoing,11.4843,124.364,83713000,83713
4/24/2012 15:00,CFSI,Protection,LEYTE,KANANGA,Ongoing,11.169,124.564,83726000,83726
4/24/2012 15:00,UNHCR,Protection,LEYTE,KANANGA,Ongoing,11.169,124.564,83726000,83726
4/24/2012 15:00,UNHCR,Protection,LEYTE,PALOMPON,Ongoing,11.034,124.422,83740000,83740
4/24/2012 15:00,UNHCR,Protection,LEYTE,SAN ISIDRO,Ongoing,11.4245,124.356,83742000,83742
4/24/2012 15:00,UNHCR,Protection,LEYTE,TACLOBAN CITY,Ongoing,11.2724,124.955,83747000,83747
4/24/2012 15:00,UNHCR,Protection,LEYTE,TACLOBAN CITY,Completed,11.2724,124.955,83747000,83747
4/24/2012 15:00,DSWD,Protection,LEYTE,TACLOBAN CITY,Completed,11.2724,124.955,83747000,83747
4/24/2012 15:00,UNICEF,Protection,LEYTE,TACLOBAN CITY,Completed,11.2724,124.955,83747000,83747
4/24/2012 15:00,ACTED,Emergency Shelter,EASTERN SAMAR,GUIUAN,Completed,10.8515,125.737,82609000,82609
4/24/2012 15:00,ACTED,Emergency Shelter,EASTERN SAMAR,MERCEDES,Completed,11.089,125.705,82616000,82616
4/24/2012 15:00,ACTED,Emergency Shelter,EASTERN SAMAR,SALCEDO,Completed,11.1593,125.628,82619000,82619
4/24/2012 15:00,ACTED,Emergency Shelter,EASTERN SAMAR,HERNANI,Completed,11.3267,125.592,82610000,82610
4/24/2012 15:00,ACTED,Emergency Shelter,EASTERN SAMAR,QUINAPONDAN,Completed,11.1896,125.477,82618000,82618
4/24/2012 15:00,ACTED,Emergency Shelter,EASTERN SAMAR,GIPORLOS,Completed,11.1271,125.475,82608000,82608
4/24/2012 15:00,ACTED,Emergency Shelter,LEYTE,TACLOBAN CITY (CAPITAL),Completed,11.2724,124.955,83747000,83747
4/24/2012 15:00,ACTED,Emergency Shelter,SAMAR (WESTERN SAMAR),MARABUT,Completed,11.2058,125.218,86010000,86010
4/24/2012 15:00,ACTED,Emergency Shelter,EASTERN SAMAR,GENERAL MACARTHUR,Completed,11.2674,125.507,82607000,82607
4/24/2012 15:00,ADRA,Emergency Shelter,CAPIZ,PONTEVEDRA,Ongoing,11.436,122.867,61912000,61912
4/24/2012 15:00,ADRA,Emergency Shelter,CAPIZ,PANITAN,Ongoing,11.4443,122.775,61910000,61910
4/24/2012 15:00,Amity VFB,Emergency Shelter,NEGROS OCCIDENTAL,BACOLOD CITY (CAPITAL),Completed,10.6517,122.989,64501000,64501
4/24/2012 15:00,Amity VFB,Emergency Shelter,NEGROS OCCIDENTAL,CADIZ CITY,Completed,10.852,123.253,64504000,64504
4/24/2012 15:00,Amity VFB,Emergency Shelter,NEGROS OCCIDENTAL,CITY OF ESCALANTE,Completed,10.8027,123.478,64509000,64509
4/24/2012 15:00,Amity VFB,Emergency Shelter,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),Completed,10.8427,123.052,64508000,64508
4/24/2012 15:00,Amity VFB,Emergency Shelter,NEGROS OCCIDENTAL,MANAPLA,Completed,10.9145,123.141,64518000,64518
4/24/2012 15:00,Amity VFB,Emergency Shelter,NEGROS OCCIDENTAL,SAGAY CITY,Completed,10.8504,123.394,64523000,64523
4/24/2012 15:00,AMURT ? KNH,Emergency Shelter,EASTERN SAMAR,SALCEDO,Ongoing,11.1593,125.628,82619000,82619
4/24/2012 15:00,ARC Int,Emergency Shelter,LEYTE,DULAG,Completed,10.9633,125.008,83718000,83718
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,ROXAS CITY (CAPITAL),Completed,11.5568,122.746,61914000,61914
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,SIGMA,Completed,11.4288,122.672,61916000,61916
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,CUARTERO,Completed,11.3135,122.76,61901000,61901
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,PANITAN,Completed,11.4443,122.775,61910000,61910
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,PONTEVEDRA,Completed,11.436,122.867,61912000,61912
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,MA-AYON,Ongoing,11.3509,122.849,61907000,61907
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,PANAY,Completed,11.535,122.832,61909000,61909
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,ROXAS CITY (CAPITAL),Planned,11.5568,122.746,61914000,61914
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,SIGMA,Planned,11.4288,122.672,61916000,61916
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,CUARTERO,Planned,11.3135,122.76,61901000,61901
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,PANITAN,Planned,11.4443,122.775,61910000,61910
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,PONTEVEDRA,Planned,11.436,122.867,61912000,61912
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,MA-AYON,Planned,11.3509,122.849,61907000,61907
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,PANAY,Planned,11.535,122.832,61909000,61909
4/24/2012 15:00,CapizNED,Emergency Shelter,CAPIZ,IVISAN,Planned,11.5182,122.683,61905000,61905
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,ALBUERA,Completed,10.9258,124.745,83703000,83703
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,TACLOBAN CITY (CAPITAL),Completed,11.2724,124.955,83747000,83747
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,TOLOSA,Completed,11.0369,125.02,83749000,83749
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,ORMOC CITY,Completed,11.0552,124.636,83738000,83738
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,TABONTABON,Ongoing,11.0441,124.947,83746000,83746
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,SANTA FE,Completed,11.1887,124.936,83744000,83744
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,SANTA FE,Ongoing,11.1887,124.936,83744000,83744
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,SANTA FE,Planned,11.1887,124.936,83744000,83744
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,LA PAZ,Planned,10.8808,124.903,83728000,83728
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,PASTRANA,Ongoing,11.1154,124.861,83741000,83741
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,PASTRANA,Planned,11.1154,124.861,83741000,83741
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,TABONTABON,Planned,11.0441,124.947,83746000,83746
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,TOLOSA,Planned,11.0369,125.02,83749000,83749
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,TOLOSA,Ongoing,11.0369,125.02,83749000,83749
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,TANAUAN,Planned,11.0846,124.991,83748000,83748
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,ORMOC CITY,Planned,11.0552,124.636,83738000,83738
4/24/2012 15:00,CARE,Emergency Shelter,LEYTE,ALBUERA,Planned,10.9258,124.745,83703000,83703
4/24/2012 15:00,CARE,Emergency Shelter,AKLAN,MALINAO,Planned,11.6067,122.228,60413000,60413
4/24/2012 15:00,CARE,Emergency Shelter,AKLAN,BATAN,Planned,11.5686,122.485,60404000,60404
4/24/2012 15:00,CARE,Emergency Shelter,AKLAN,NABAS,Planned,11.8434,122.038,60414000,60414
4/24/2012 15:00,Caritas,Emergency Shelter,AKLAN,BATAN,Ongoing,11.5686,122.485,60404000,60404
4/24/2012 15:00,Caritas,Emergency Shelter,AKLAN,TANGALAN,Ongoing,11.7425,122.233,60417000,60417
4/24/2012 15:00,Caritas,Emergency Shelter,CAPIZ,CUARTERO,Ongoing,11.3135,122.76,61901000,61901
4/24/2012 15:00,Caritas,Emergency Shelter,CAPIZ,DUMARAO,Ongoing,11.2486,122.76,61904000,61904
4/24/2012 15:00,Caritas,Emergency Shelter,CAPIZ,MA-AYON,Ongoing,11.3509,122.849,61907000,61907
4/24/2012 15:00,Caritas,Emergency Shelter,CAPIZ,PANAY,Ongoing,11.535,122.832,61909000,61909
4/24/2012 15:00,Caritas,Emergency Shelter,CAPIZ,ROXAS CITY (CAPITAL),Ongoing,11.5568,122.746,61914000,61914
4/24/2012 15:00,Caritas,Emergency Shelter,ILOILO,ESTANCIA,Ongoing,11.4523,123.135,63019000,63019
4/24/2012 15:00,Caritas,Emergency Shelter,NEGROS OCCIDENTAL,CADIZ CITY,Ongoing,10.852,123.253,64504000,64504
4/24/2012 15:00,Caritas,Emergency Shelter,NEGROS OCCIDENTAL,CITY OF ESCALANTE,Ongoing,10.8027,123.478,64509000,64509
4/24/2012 15:00,Caritas,Emergency Shelter,NEGROS OCCIDENTAL,SAGAY CITY,Ongoing,10.8504,123.394,64523000,64523
4/24/2012 15:00,Caritas,Emergency Shelter,EASTERN SAMAR,BALANGIGA,Completed,11.2017,125.364,82602000,82602
4/24/2012 15:00,Caritas,Emergency Shelter,EASTERN SAMAR,BALANGIGA,Ongoing,11.2017,125.364,82602000,82602
4/24/2012 15:00,Caritas,Emergency Shelter,EASTERN SAMAR,BALANGKAYAN,Completed,11.4092,125.405,82603000,82603
4/24/2012 15:00,Caritas,Emergency Shelter,EASTERN SAMAR,LAWAAN,Completed,11.2021,125.287,82612000,82612
4/24/2012 15:00,Caritas,Emergency Shelter,EASTERN SAMAR,MERCEDES,Completed,11.089,125.705,82616000,82616
4/24/2012 15:00,Caritas,Emergency Shelter,EASTERN SAMAR,SALCEDO,Completed,11.1593,125.628,82619000,82619
4/24/2012 15:00,Caritas,Emergency Shelter,SAMAR (WESTERN SAMAR),BASEY,Completed,11.3937,125.152,86002000,86002
4/24/2012 15:00,Caritas,Emergency Shelter,SAMAR (WESTERN SAMAR),BASEY,Ongoing,11.3937,125.152,86002000,86002
4/24/2012 15:00,Caritas,Emergency Shelter,SAMAR (WESTERN SAMAR),MARABUT,Completed,11.2058,125.218,86010000,86010
4/24/2012 15:00,Caritas,Emergency Shelter,SAMAR (WESTERN SAMAR),MARABUT,Ongoing,11.2058,125.218,86010000,86010
4/24/2012 15:00,Caritas,Emergency Shelter,CEBU,MADRIDEJOS,Completed,11.2666,123.734,72228000,72228
4/24/2012 15:00,Caritas,Emergency Shelter,CEBU,SANTA FE,Completed,11.2162,123.819,72244000,72244
4/24/2012 15:00,Caritas,Emergency Shelter,CEBU,TABOGON,Completed,10.934,124,72248000,72248
4/24/2012 15:00,CDRC,Emergency Shelter,OCCIDENTAL MINDORO,RIZAL,Completed,12.5077,121.008,175108000,175108
4/24/2012 15:00,CDRC,Emergency Shelter,ORIENTAL MINDORO,BULALACAO (SAN PEDRO),Completed,12.3694,121.318,175204000,175204
4/24/2012 15:00,CDRC,Emergency Shelter,ORIENTAL MINDORO,NAUJAN,Completed,13.2253,121.221,175208000,175208
4/24/2012 15:00,CDRC,Emergency Shelter,CAPIZ,ROXAS CITY (CAPITAL),Completed,11.5568,122.746,61914000,61914
4/24/2012 15:00,CDRC,Emergency Shelter,NEGROS OCCIDENTAL,CADIZ CITY,Completed,10.852,123.253,64504000,64504
4/24/2012 15:00,CDRC,Emergency Shelter,EASTERN SAMAR,QUINAPONDAN,Ongoing,11.1896,125.477,82618000,82618
4/24/2012 15:00,CDRC,Emergency Shelter,SAMAR (WESTERN SAMAR),BASEY,Ongoing,11.3937,125.152,86002000,86002
4/24/2012 15:00,CDRC,Emergency Shelter,SAMAR (WESTERN SAMAR),MARABUT,Ongoing,11.2058,125.218,86010000,86010
4/24/2012 15:00,CDRC,Emergency Shelter,OCCIDENTAL MINDORO,MAGSAYSAY,Completed,12.3333,121.184,175105000,175105
